id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40003003013	40003003	вопиющего				
40003003014	40003003	в				
40003003015	40003003	пустыне	y			
40003003016	40003003	:		y		
40003003017	40003003	приготовьте				
40003003018	40003003	путь				
40003003019	40003003	Господу	y			
40003003020	40003003	,		y		
40003003021	40003003	прямыми				
40003003022	40003003	сделайте				
40003003023	40003003	стези				
40003003024	40003003	Ему	y			
40003003025	40003003	»	y	y		
40003003026	40003003	.		y		
40003004001	40003004	Сам				
40003004002	40003004	же				
40003004003	40003004	Иоанн				
40003004004	40003004	имел				
40003004005	40003004	одежду				
40003004006	40003004	из				
40003004007	40003004	верблюжьего				
40003004008	40003004	волоса				
40003004009	40003004	и				
40003004010	40003004	пояс				
40003004011	40003004	кожаный				
40003004012	40003004	на				
40003004013	40003004	чреслах				
40003004014	40003004	своих	y			
40003004015	40003004	,		y		
40003004016	40003004	а				
40003004017	40003004	пищею				
40003004018	40003004	его				
40003004019	40003004	были				
40003004020	40003004	акриды				
40003004021	40003004	и				
40003004022	40003004	дикий				
40003004023	40003004	мед	y			
40003004024	40003004	.		y		
40003005001	40003005	Тогда				
40003005002	40003005	Иерусалим				
40003005003	40003005	и				
40003005004	40003005	вся				
40003005005	40003005	Иудея				
40003005006	40003005	и				
40003005007	40003005	вся				
40003005008	40003005	окрестность				
40003005009	40003005	Иорданская				
40003005010	40003005	выходили				
40003005011	40003005	к				
40003005012	40003005	нему				
40003006001	40003006	и				
40003006002	40003006	крестились				
40003006003	40003006	от				
40003006004	40003006	него				
40003006005	40003006	в				
40003006006	40003006	Иордане	y			
40003006007	40003006	,		y		
40003006008	40003006	исповедуя				
40003006009	40003006	грехи				
40003006010	40003006	свои	y			
40003006011	40003006	.		y		
40003007001	40003007	Увидев				
40003007002	40003007	же				
40003007003	40003007	Иоанн				
40003007004	40003007	многих				
40003007005	40003007	фарисеев				
40003007006	40003007	и				
40003007007	40003007	саддукеев	y			
40003007008	40003007	,		y		
40003007009	40003007	идущих				
40003007010	40003007	к				
40003007011	40003007	нему				
40003007012	40003007	креститься	y			
40003007013	40003007	,		y		
40003007014	40003007	сказал				
40003007015	40003007	им	y			
40003007016	40003007	:		y		
40003007017	40003007	порождения				
40003007018	40003007	ехиднины	y			
40003007019	40003007	!		y		
40003007020	40003007	кто				
40003007021	40003007	внушил				
40003007022	40003007	вам				
40003007023	40003007	бежать				
40003007024	40003007	от				
40003007025	40003007	будущего				
40003007026	40003007	гнева	y			
40003007027	40003007	?		y		
40003008001	40003008	Сотворите				
40003008002	40003008	же				
40003008003	40003008	достойный				
40003008004	40003008	плод				
40003008005	40003008	покаяния				
40003009001	40003009	и				
40003009002	40003009	не				
40003009003	40003009	думайте				
40003009004	40003009	говорить				
40003009005	40003009	в				
40003009006	40003009	себе	y			
40003009007	40003009	:		y		
40003009008	40003009	«	y	y		
40003009009	40003009	отец				
40003009010	40003009	у				
40003009011	40003009	нас				
40003009012	40003009	Авраам	y			
40003009013	40003009	»	y	y		
40003009014	40003009	,		y		
40003009015	40003009	ибо				
40003009016	40003009	говорю				
40003009017	40003009	вам	y			
40003009018	40003009	,		y		
40003009019	40003009	что				
40003009020	40003009	Бог				
40003009021	40003009	может				
40003009022	40003009	из				
40003009023	40003009	камней				
40003009024	40003009	сих				
40003009025	40003009	воздвигнуть				
40003009026	40003009	детей				
40003009027	40003009	Аврааму	y			
40003009028	40003009	.		y		
40003010001	40003010	Уже				
40003010002	40003010	и				
40003010003	40003010	секира				
40003010004	40003010	при				
40003010005	40003010	корне				
40003010006	40003010	дерев				
40003010007	40003010	лежит	y			
40003010008	40003010	:		y		
40003010009	40003010	всякое				
40003010010	40003010	дерево	y			
40003010011	40003010	,		y		
40003010012	40003010	не				
40003010013	40003010	приносящее				
40003010014	40003010	доброго				
40003010015	40003010	плода	y			
40003010016	40003010	,		y		
40003010017	40003010	срубают				
40003010018	40003010	и				
40003010019	40003010	бросают				
40003010020	40003010	в				
40003010021	40003010	огонь	y			
40003010022	40003010	.		y		
40003011001	40003011	Я				
40003011002	40003011	крещу				
40003011003	40003011	вас				
40003011004	40003011	в				
40003011005	40003011	воде				
40003011006	40003011	в				
40003011007	40003011	покаяние	y			
40003011008	40003011	,		y		
40003011009	40003011	но				
40003011010	40003011	Идущий				
40003011011	40003011	за				
40003011012	40003011	мною				
40003011013	40003011	сильнее				
40003011014	40003011	меня	y			
40003011015	40003011	;		y		
40003011016	40003011	я				
40003011017	40003011	не				
40003011018	40003011	достоин				
40003011019	40003011	понести				
40003011020	40003011	обувь				
40003011021	40003011	Его	y			
40003011022	40003011	;		y		
40003011023	40003011	Он				
40003011024	40003011	будет				
40003011025	40003011	крестить				
40003011026	40003011	вас				
40003011027	40003011	Духом				
40003011028	40003011	Святым				
40003011029	40003011	и				
40003011030	40003011	огнем	y			
40003011031	40003011	;		y		
40003012001	40003012	лопата				
40003012002	40003012	Его				
40003012003	40003012	в				
40003012004	40003012	руке				
40003012005	40003012	Его	y			
40003012006	40003012	,		y		
40003012007	40003012	и				
40003012008	40003012	Он				
40003012009	40003012	очистит				
40003012010	40003012	гумно				
40003012011	40003012	Свое				
40003012012	40003012	и				
40003012013	40003012	соберет				
40003012014	40003012	пшеницу				
40003012015	40003012	Свою				
40003012016	40003012	в				
40003012017	40003012	житницу	y			
40003012018	40003012	,		y		
40003012019	40003012	а				
40003012020	40003012	солому				
40003012021	40003012	сожжет				
40003012022	40003012	огнем				
40003012023	40003012	неугасимым	y			
40003012024	40003012	.		y		
40003013001	40003013	Тогда				
40003013002	40003013	приходит				
40003013003	40003013	Иисус				
40003013004	40003013	из				
40003013005	40003013	Галилеи				
40003013006	40003013	на				
40003013007	40003013	Иордан				
40003013008	40003013	к				
40003013009	40003013	Иоанну				
40003013010	40003013	креститься				
40003013011	40003013	от				
40003013012	40003013	него	y			
40003013013	40003013	.		y		
40003014001	40003014	Иоанн				
40003014002	40003014	же				
40003014003	40003014	удерживал				
40003014004	40003014	Его				
40003014005	40003014	и				
40003014006	40003014	говорил	y			
40003014007	40003014	:		y		
40003014008	40003014	мне				
40003014009	40003014	надобно				
40003014010	40003014	креститься				
40003014011	40003014	от				
40003014012	40003014	Тебя	y			
40003014013	40003014	,		y		
40003014014	40003014	и				
40003014015	40003014	Ты				
40003014016	40003014	ли				
40003014017	40003014	приходишь				
40003014018	40003014	ко				
40003014019	40003014	мне	y			
40003014020	40003014	?		y		
40003015001	40003015	Но				
40003015002	40003015	Иисус				
40003015003	40003015	сказал				
40003015004	40003015	ему				
40003015005	40003015	в				
40003015006	40003015	ответ	y			
40003015007	40003015	:		y		
40003015008	40003015	оставь				
40003015009	40003015	теперь	y			
40003015010	40003015	,		y		
40003015011	40003015	ибо				
40003015012	40003015	так				
40003015013	40003015	надлежит				
40003015014	40003015	нам				
40003015015	40003015	исполнить				
40003015016	40003015	всякую				
40003015017	40003015	правду	y			
40003015018	40003015	.		y		
40003015019	40003015	Тогда				
40003015020	40003015	Иоанн				
40003015021	40003015	допускает				
40003015022	40003015	Его	y			
40003015023	40003015	.		y		
40003016001	40003016	И	y			
40003016002	40003016	,		y		
40003016003	40003016	крестившись	y			
40003016004	40003016	,		y		
40003016005	40003016	Иисус				
40003016006	40003016	тотчас				
40003016007	40003016	вышел				
40003016008	40003016	из				
40003016009	40003016	воды	y			
40003016010	40003016	,		y		
40003016011	40003016	–		y		
40003016012	40003016	и				
40003016013	40003016	се	y			
40003016014	40003016	,		y		
40003016015	40003016	отверзлись				
40003016016	40003016	Ему				
40003016017	40003016	небеса	y			
40003016018	40003016	,		y		
40003016019	40003016	и				
40003016020	40003016	увидел				
40003016021	40003016	Иоанн				
40003016022	40003016	Духа				
40003016023	40003016	Божия	y			
40003016024	40003016	,		y		
40003016025	40003016	Который				
40003016026	40003016	сходил	y			
40003016027	40003016	,		y		
40003016028	40003016	как				
40003016029	40003016	голубь	y			
40003016030	40003016	,		y		
40003016031	40003016	и				
40003016032	40003016	ниспускался				
40003016033	40003016	на				
40003016034	40003016	Него	y			
40003016035	40003016	.		y		
40003017001	40003017	И				
40003017002	40003017	се	y			
40003017003	40003017	,		y		
40003017004	40003017	глас				
40003017005	40003017	с				
40003017006	40003017	небес				
40003017007	40003017	глаголющий	y			
40003017008	40003017	:		y		
40003017009	40003017	Сей				
40003017010	40003017	есть				
40003017011	40003017	Сын				
40003017012	40003017	Мой				
40003017013	40003017	возлюбленный	y			
40003017014	40003017	,		y		
40003017015	40003017	в				
40003017016	40003017	Котором				
40003017017	40003017	Мое				
40003017018	40003017	благоволение	y			
40003017019	40003017	.		y		
40004001001	40004001	Тогда				
40004001002	40004001	Иисус				
40004001003	40004001	возведен				
40004001004	40004001	был				
40004001005	40004001	Духом				
40004001006	40004001	в				
40004001007	40004001	пустыню	y			
40004001008	40004001	,		y		
40004001009	40004001	для				
40004001010	40004001	искушения				
40004001011	40004001	от				
40004001012	40004001	диавола	y			
